name,domain,dns_status,whois_status,parking_detected,registrar_hint
flamering,flamering.com,taken,pending,False,ns04.domaincontrol.com.
flamespot,flamespot.com,taken,pending,False,2.namestar.com.
flamesync,flamesync.com,taken,pending,False,ns72.domaincontrol.com.
flamewave,flamewave.com,taken,pending,False,ns.rackspace.com.
flameweave,flameweave.com,taken,pending,False,ns1.dnsowl.com.
flamewire,flamewire.com,taken,pending,False,ns-cloud-d2.googledomains.com.
flourbase,flourbase.com,taken,pending,False,ns4.bdm.microsoftonline.com.
flourbond,flourbond.com,taken,pending,False,dns.w3line.fr.
flourcircle,flourcircle.com,taken,pending,False,olof.ns.cloudflare.com.
flourflow,flourflow.com,taken,pending,False,ns1.loopia.se.
flourlane,flourlane.com,taken,pending,False,ns-cloud-e4.googledomains.com.
flourline,flourline.com,taken,pending,False,ns40.domaincontrol.com.
flourunion,flourunion.com,taken,pending,False,ns53.domaincontrol.com.
forgebase,forgebase.com,taken,pending,False,ns67.domaincontrol.com.
forgecore,forgecore.com,taken,pending,False,ns-cloud-c4.googledomains.com.
forgedock,forgedock.com,taken,pending,False,ns1.dyna-ns.net.
forgeflow,forgeflow.com,taken,pending,False,ns-cloud-e1.googledomains.com.
forgefuse,forgefuse.com,taken,pending,False,ns1.brandbucket.com.
forgegrid,forgegrid.com,taken,pending,False,ns30.domaincontrol.com.
forgehub,forgehub.com,taken,pending,False,ns-1364.awsdns-42.org.
forgeline,forgeline.com,taken,pending,False,vicente.ns.cloudflare.com.
forgelink,forgelink.com,taken,pending,False,marge.ns.cloudflare.com.
forgelynk,forgelynk.com,taken,pending,False,ns25.domaincontrol.com.
forgenode,forgenode.com,taken,pending,False,ns2.gofruits.co.
forgepath,forgepath.com,taken,pending,False,cash.ns.cloudflare.com.
forgerelay,forgerelay.com,taken,pending,False,ns2.domain-sale-on.sodomains.com.
forgering,forgering.com,taken,pending,False,ns-cloud-a1.googledomains.com.
forgeroute,forgeroute.com,taken,pending,False,edna.ns.cloudflare.com.
forgeunion,forgeunion.com,taken,pending,False,ns-1086.awsdns-07.org.
forgewave,forgewave.com,taken,pending,False,ns20.domaincontrol.com.
forgeweave,forgeweave.com,taken,pending,False,clyde.ns.cloudflare.com.
forgeweb,forgeweb.com,taken,pending,False,yangguang.ns.giantpanda.com.
forgewire,forgewire.com,taken,pending,False,ns2.siteground.net.
freebase,freebase.com,taken,pending,False,ns1.google.com.
freeblend,freeblend.com,taken,pending,False,dns1.registrar-servers.com.
freechain,freechain.com,taken,pending,False,dns9.hichina.com.
freecore,freecore.com,taken,pending,False,ns2.hyp.net.
freeecho,freeecho.com,taken,pending,False,dns20.hichina.com.
freeflow,freeflow.com,taken,pending,False,sgdnz005.flextronics.com.
freefuse,freefuse.com,taken,pending,False,ns-122.awsdns-15.com.
freegrid,freegrid.com,taken,pending,False,docks19.rzone.de.
freehub,freehub.com,taken,pending,False,ns38.domaincontrol.com.
freelink,freelink.com,taken,pending,False,ns-1121.awsdns-12.org.
freemeet,freemeet.com,taken,pending,False,ns2.slicehost.net.
freemerge,freemerge.com,taken,pending,False,ns52.domaincontrol.com.
freemesh,freemesh.com,taken,pending,False,ns2.dyna-ns.net.
freenect,freenect.com,taken,pending,False,valentin.ns.cloudflare.com.
freenet,freenet.com,taken,pending,False,ns32.worldnic.com.
freenode,freenode.com,taken,pending,False,dina.ns.cloudflare.com.
freepath,freepath.com,taken,pending,False,ns1.dnsimple-edge.com.
freeport,freeport.com,taken,pending,False,ns60.domaincontrol.com.
freespot,freespot.com,taken,pending,False,ns-1917.awsdns-47.co.uk.
freesync,freesync.com,taken,pending,False,ns21.domaincontrol.com.
freetrail,freetrail.com,taken,pending,False,ns2.hover.com.
freeunion,freeunion.com,taken,pending,False,ns4.he.net.
freewave,freewave.com,taken,pending,False,alexia.ns.cloudflare.com.
freeweb,freeweb.com,taken,pending,False,ns2.hover.com.
freewire,freewire.com,taken,pending,False,ns23.domaincontrol.com.
freshblend,freshblend.com,taken,pending,False,ns70.domaincontrol.com.
freshbond,freshbond.com,taken,pending,False,ns13.domaincontrol.com.
freshchain,freshchain.com,taken,pending,False,nolan.ns.cloudflare.com.
freshecho,freshecho.com,taken,pending,False,ns1.dreamhost.com.
freshflow,freshflow.com,taken,pending,False,yangguang.ns.giantpanda.com.
freshgrid,freshgrid.com,taken,pending,False,ns78.domaincontrol.com.
freshjoin,freshjoin.com,taken,pending,False,n2.xundns.com.
freshline,freshline.com,taken,pending,False,algin.ns.cloudflare.com.
freshlink,freshlink.com,taken,pending,False,ns-1700.awsdns-20.co.uk.
freshloop,freshloop.com,taken,pending,False,ns17.domaincontrol.com.
freshlynk,freshlynk.com,taken,pending,False,dns26.hichina.com.
freshnect,freshnect.com,taken,pending,False,ns13.domaincontrol.com.
freshnest,freshnest.com,taken,pending,False,ns66.domaincontrol.com.
freshnode,freshnode.com,taken,pending,False,ns1.hyp.net.
freshport,freshport.com,taken,pending,False,vip4.alidns.com.
freshroute,freshroute.com,taken,pending,False,ns1.parkingcrew.net.
freshspot,freshspot.com,taken,pending,False,ns60.domaincontrol.com.
freshsync,freshsync.com,taken,pending,False,c.ns14.net.
freshwire,freshwire.com,taken,pending,False,ns77.domaincontrol.com.
fuelbase,fuelbase.com,taken,pending,False,ns57.domaincontrol.com.
fuelblend,fuelblend.com,taken,pending,False,ns1.dyna-ns.net.
fuelchain,fuelchain.com,taken,pending,False,ns1.hostinguk.net.
fuelcore,fuelcore.com,taken,pending,False,olga.ns.cloudflare.com.
fuelflow,fuelflow.com,taken,pending,False,ns4.anydns.com.
fuellane,fuellane.com,taken,pending,False,darwin.ns.cloudflare.com.
fuelloop,fuelloop.com,taken,pending,False,kiki.bunny.net.
fuellynk,fuellynk.com,taken,pending,False,a18-64.akam.net.
fuelmeet,fuelmeet.com,taken,pending,False,ns05.domaincontrol.com.
fuelnet,fuelnet.com,taken,pending,False,ns2.abovedomains.com.
fuelnode,fuelnode.com,taken,pending,False,standard3.encirca.net.
fuelport,fuelport.com,taken,pending,False,dns4.name-services.com.
fuelrelay,fuelrelay.com,taken,pending,False,anna.ns.cloudflare.com.
fuelweave,fuelweave.com,taken,pending,False,adam.ns.cloudflare.com.
fuelwire,fuelwire.com,taken,pending,False,kareem.ns.cloudflare.com.
gigalign,gigalign.com,taken,pending,False,ns-cloud-e2.googledomains.com.
giganchor,giganchor.com,taken,pending,False,ns1.hover.com.
gigapex,gigapex.com,taken,pending,False,dns34.saveonhosting.com.
gigbase,gigbase.com,taken,pending,False,ns2.livedns.co.uk.
gigbeacon,gigbeacon.com,taken,pending,False,ns2.gransy.com.
gigbridge,gigbridge.com,taken,pending,False,ns21.domaincontrol.com.
gigchain,gigchain.com,taken,pending,False,ns2.drupsco.com.
gigcore,gigcore.com,taken,pending,False,ns71.domaincontrol.com.
gigdash,gigdash.com,taken,pending,False,ns35.domaincontrol.com.
gigdock,gigdock.com,taken,pending,False,ed.ns.cloudflare.com.
gigdrive,gigdrive.com,taken,pending,False,ns37.domaincontrol.com.
gigecho,gigecho.com,taken,pending,False,ns28.domaincontrol.com.
gigelev,gigelev.com,taken,pending,False,ns-cloud-c4.googledomains.com.
gigflow,gigflow.com,taken,pending,False,dns1.registrar-servers.com.
gigforge,gigforge.com,taken,pending,False,ns2.inmotionhosting.com.
gigglow,gigglow.com,taken,pending,False,failed-whois-verification.namecheap.com.
gigharbor,gigharbor.com,taken,pending,False,ns2.1orange.com.
gighub,gighub.com,taken,pending,False,ns1.vercel-dns.com.
gigjoin,gigjoin.com,taken,pending,False,ns1.goneo.de.
giglift,giglift.com,taken,pending,False,ns47.domaincontrol.com.
gigline,gigline.com,taken,pending,False,salvador.ns.porkbun.com.
gigmeet,gigmeet.com,taken,pending,False,ns1.aftermarket.pl.
gignect,gignect.com,taken,pending,False,ns1.dns-parking.com.
gignet,gignet.com,taken,pending,False,ns54.worldnic.com.
gignode,gignode.com,taken,pending,False,ns2.brandbucket.com.
gigpath,gigpath.com,taken,pending,False,ns05.domaincontrol.com.
gigpeak,gigpeak.com,taken,pending,False,ns29.domaincontrol.com.
gigrelay,gigrelay.com,taken,pending,False,ns2.gigrelay.com.
gigroot,gigroot.com,taken,pending,False,ns2.domain.com.
gigscale,gigscale.com,taken,pending,False,ns-cloud-e1.googledomains.com.
gigshine,gigshine.com,taken,pending,False,dns1.registrar-servers.com.
gigsignal,gigsignal.com,taken,pending,False,ns25.domaincontrol.com.
gigspot,gigspot.com,taken,pending,False,dns2.easydns.net.
gigsurge,gigsurge.com,taken,pending,False,verify-contact-details.namecheap.com.
gigswift,gigswift.com,taken,pending,False,ns67.domaincontrol.com.
gigsync,gigsync.com,taken,pending,False,ns1.bluehost.com.
gigtrue,gigtrue.com,taken,pending,False,ns56.domaincontrol.com.
gigvivid,gigvivid.com,taken,pending,False,ns1.crazydomains.com.
gigwave,gigwave.com,taken,pending,False,ns2.dyna-ns.net.
gigweave,gigweave.com,taken,pending,False,ns08.domaincontrol.com.
gigwire,gigwire.com,taken,pending,False,yahir.ns.cloudflare.com.
glowbase,glowbase.com,taken,pending,False,a.regfish-ns.net.
glowbridge,glowbridge.com,taken,pending,False,augustus.ns.cloudflare.com.
glowchain,glowchain.com,taken,pending,False,dns1.registrar-servers.com.
glowcore,glowcore.com,taken,pending,False,augustus.ns.cloudflare.com.
glowecho,glowecho.com,taken,pending,False,ns2.abovedomains.com.
glowflow,glowflow.com,taken,pending,False,ns3.dreamhost.com.
glowfuse,glowfuse.com,taken,pending,False,jack.ns.cloudflare.com.
glowgather,glowgather.com,taken,pending,False,ns01.domaincontrol.com.
glowhub,glowhub.com,taken,pending,False,ns59.domaincontrol.com.
glowjoin,glowjoin.com,taken,pending,False,ns-cloud-e1.googledomains.com.
glowknit,glowknit.com,taken,pending,False,ns29.domaincontrol.com.
glowlink,glowlink.com,taken,pending,False,ns50.domaincontrol.com.
glowmesh,glowmesh.com,taken,pending,False,ns1.nitrowebhost.com.
glownest,glownest.com,taken,pending,False,ns4.protondns.net.
glownet,glownet.com,taken,pending,False,ns-367.awsdns-45.com.
glowrelay,glowrelay.com,taken,pending,False,ns2.dyna-ns.net.
glowring,glowring.com,taken,pending,False,ns3.systemdns.com.
glowsignal,glowsignal.com,taken,pending,False,dns1.registrar-servers.com.
glowtrail,glowtrail.com,taken,pending,False,ns50.domaincontrol.com.
glowunion,glowunion.com,taken,pending,False,ns1.dreamhost.com.
glowwave,glowwave.com,taken,pending,False,ns1.syd6.hostingplatform.net.au.
growbase,growbase.com,taken,pending,False,dns1.registrar-servers.com.
growbond,growbond.com,taken,pending,False,ns71.domaincontrol.com.
growdock,growdock.com,taken,pending,False,ns2.brandbucket.com.
growflow,growflow.com,taken,pending,False,piotr.ns.cloudflare.com.
growfuse,growfuse.com,taken,pending,False,ns1.brandbucket.com.
growgather,growgather.com,taken,pending,False,ns27.domaincontrol.com.
growhub,growhub.com,taken,pending,False,ns2.mydomain.com.
growjoin,growjoin.com,taken,pending,False,fatima.ns.cloudflare.com.
growline,growline.com,taken,pending,False,dom1.omnis.com.
growlink,growlink.com,taken,pending,False,ns2.bdm.microsoftonline.com.
growloop,growloop.com,taken,pending,False,ns1.hover.com.
growmesh,growmesh.com,taken,pending,False,ns06.domaincontrol.com.
grownect,grownect.com,taken,pending,False,theo.ns.cloudflare.com.
grownest,grownest.com,taken,pending,False,dns106.register.com.
grownet,grownet.com,taken,pending,False,launch1.spaceship.net.
grownode,grownode.com,taken,pending,False,ns1.linode.com.
growpath,growpath.com,taken,pending,False,ns-cloud-d3.googledomains.com.
growport,growport.com,taken,pending,False,ns1090.ui-dns.de.
growroute,growroute.com,taken,pending,False,ns2.gofruits.co.
growspot,growspot.com,taken,pending,False,ns61.domaincontrol.com.
growsync,growsync.com,taken,pending,False,ns105.ovh.net.
growtie,growtie.com,taken,pending,False,ns2.ukhost4u.com.
growtrail,growtrail.com,taken,pending,False,ns1.whois.com.
growweave,growweave.com,taken,pending,False,salvador.ns.porkbun.com.
growwire,growwire.com,taken,pending,False,ns4.p201.dns.oraclecloud.net.
harboralign,harboralign.com,taken,pending,False,gemma.ns.cloudflare.com.
harborbase,harborbase.com,taken,pending,False,ns2.brandbucket.com.
harborbond,harborbond.com,taken,pending,False,carmelo.ns.cloudflare.com.
harborchain,harborchain.com,taken,pending,False,ns1.eftydns.com.
harborgather,harborgather.com,taken,pending,False,deb.ns.cloudflare.com.
harborgrid,harborgrid.com,taken,pending,False,ns64.domaincontrol.com.
harborlane,harborlane.com,taken,pending,False,ns1051.ui-dns.org.
harborline,harborline.com,taken,pending,False,myns1.fabulous.com.
harborlink,harborlink.com,taken,pending,False,ns5.markmonitor.com.
harborloop,harborloop.com,taken,pending,False,ns1.dyna-ns.net.
harbornest,harbornest.com,taken,pending,False,ns9.wixdns.net.
harbornet,harbornet.com,taken,pending,False,ns3.rainierconnect.com.
harborport,harborport.com,taken,pending,False,ns2.turbify.com.
harborrelay,harborrelay.com,taken,pending,False,ns1.validatedhost.com.
harborroute,harborroute.com,taken,pending,False,dns2.registrar-servers.com.
harborsignal,harborsignal.com,taken,pending,False,ns3.digitalocean.com.
harborspot,harborspot.com,taken,pending,False,ns55.domaincontrol.com.
harborsync,harborsync.com,taken,pending,False,ns1.bluehost.com.
harbortrail,harbortrail.com,taken,pending,False,ns02.cashparking.com.
harborwave,harborwave.com,taken,pending,False,ns1.parkingcrew.net.
harborweave,harborweave.com,taken,pending,False,hayes.ns.cloudflare.com.
harborweb,harborweb.com,taken,pending,False,ns86.gkg.net.
havenlynk,havenlynk.com,taken,pending,False,ns1.dns-parking.com.
homelynk,homelynk.com,taken,pending,False,piotr.ns.cloudflare.com.
ignitedock,ignitedock.com,taken,pending,False,3-get.njalla.fo.
igniteflow,igniteflow.com,taken,pending,False,ns40.domaincontrol.com.
igniteloop,igniteloop.com,taken,pending,False,ns1.brandbucket.com.
ignitenest,ignitenest.com,taken,pending,False,ns09.domaincontrol.com.
ignitenet,ignitenet.com,taken,pending,False,ns-cloud-a3.googledomains.com.
ignitenode,ignitenode.com,taken,pending,False,ns2.dns-parking.com.
igniteport,igniteport.com,taken,pending,False,dns3.p15.nsone.net.
ignitesignal,ignitesignal.com,taken,pending,False,ns32.domaincontrol.com.
ignitespot,ignitespot.com,taken,pending,False,ns27.domaincontrol.com.
ignitesync,ignitesync.com,taken,pending,False,ns1.abovedomains.com.
igniteweb,igniteweb.com,taken,pending,False,launch1.spaceship.net.
indiealign,indiealign.com,taken,pending,False,kyle.ns.cloudflare.com.
indieanchor,indieanchor.com,taken,pending,False,jerome.ns.cloudflare.com.
indieapex,indieapex.com,taken,pending,False,dns1.registrar-servers.com.
indiebase,indiebase.com,taken,pending,False,launch1.spaceship.net.
indiebloom,indiebloom.com,taken,pending,False,ns2.brandbucket.com.
indiebold,indiebold.com,taken,pending,False,dns3.p02.nsone.net.
indieboost,indieboost.com,taken,pending,False,ns44.domaincontrol.com.
indiebuild,indiebuild.com,taken,pending,False,ns-1108.awsdns-10.org.
indiechain,indiechain.com,taken,pending,False,ns42.domaincontrol.com.
indieclear,indieclear.com,taken,pending,False,ns2.webhostinghub.com.
indiedock,indiedock.com,taken,pending,False,ns73.domaincontrol.com.
indieflame,indieflame.com,taken,pending,False,dns1.registrar-servers.com.
indieforge,indieforge.com,taken,pending,False,ns06.domaincontrol.com.
indiefresh,indiefresh.com,taken,pending,False,suzanne.ns.cloudflare.com.
indiefuse,indiefuse.com,taken,pending,False,ns60.domaincontrol.com.
indiegrow,indiegrow.com,taken,pending,False,dns3.name-services.com.
indieharbor,indieharbor.com,taken,pending,False,zoe.ns.cloudflare.com.
indiehub,indiehub.com,taken,pending,False,ns2.dnsowl.com.
indielane,indielane.com,taken,pending,False,zoe.ns.cloudflare.com.
indielift,indielift.com,taken,pending,False,mariah.ns.cloudflare.com.
indieloop,indieloop.com,taken,pending,False,dangerous.dnspod.net.
indielynk,indielynk.com,taken,pending,False,ns-cloud-d2.googledomains.com.
indiemeet,indiemeet.com,taken,pending,False,kianchau.ns.cloudflare.com.
indiemerge,indiemerge.com,taken,pending,False,maceio.ns.porkbun.com.
indienova,indienova.com,taken,pending,False,f1g1ns1.dnspod.net.
indiepeak,indiepeak.com,taken,pending,False,dns1.registrar-servers.com.
indieprime,indieprime.com,taken,pending,False,ns2.xenocom.com.
indierelay,indierelay.com,taken,pending,False,kyle.ns.cloudflare.com.
indiering,indiering.com,taken,pending,False,launch1.spaceship.net.
indierise,indierise.com,taken,pending,False,ns15.domaincontrol.com.
indieroute,indieroute.com,taken,pending,False,randall.ns.cloudflare.com.
indiescale,indiescale.com,taken,pending,False,p.dnh.net.
indieshine,indieshine.com,taken,pending,False,ns64.domaincontrol.com.
indiesignal,indiesignal.com,taken,pending,False,ns1.brandbucket.com.
indiespark,indiespark.com,taken,pending,False,ns2.dreamhost.com.
indiespot,indiespot.com,taken,pending,False,ns1.eftydns.com.
indiesurge,indiesurge.com,taken,pending,False,cody.ns.cloudflare.com.
indiewave,indiewave.com,taken,pending,False,ivy.ns.cloudflare.com.
indieweb,indieweb.com,taken,pending,False,ns20.domaincontrol.com.
indiewire,indiewire.com,taken,pending,False,ns-772.awsdns-32.net.
launchbase,launchbase.com,taken,pending,False,ns20.domaincontrol.com.
launchbond,launchbond.com,taken,pending,False,ns45.domaincontrol.com.
launchbridge,launchbridge.com,taken,pending,False,ns22.domaincontrol.com.
launchchain,launchchain.com,taken,pending,False,gordon.ns.cloudflare.com.
launchecho,launchecho.com,taken,pending,False,ns1080.ui-dns.com.
